ABN	Latitude	Longitude	Aged_Care_Activities	Aged_Persons	Aboriginal_or_TSI	People_at_risk_of_homelessness	Charity_Name
12771941284	-29.6899848369996	152.9312961990006					Grafton Legacy
12782876905	-32.4017842329996	151.97255965900058					Stroud Heritage Conservation Trust
12795173440	-33.014179130999594	151.66474724200054					Floraville P S P&C Association
12808609822	-33.92483251099958	151.0589015220006					Dayspring Evangelistic World Outreach
12811956051	-37.06902525099963	149.89943767600062		Y	Y	Y	Aboriginal Evangelical Church Eden
12812876885	-34.08348925799959	150.82907912100063			Y		Ruse Public School P&C Association
12838505432	-33.753301146999604	150.71640646900062					St Dominics College
12839291693	-33.72361663199962	151.2918858990006					The Link Church Incorporated
12842417947	-33.41200186499958	151.3570681610006		Y			Gosford Gospel Trust
12848180202	-33.87794066599963	151.20861367900056		Y		Y	The Grand Charity Fund
12860403161	-34.00133796799963	150.7429397910006					Oran Park Anglican College Parents' And Friends' Association
12862008208	-33.8657998259996	151.21010919800062					Church Property Trust - St Thomas' Rozelle Ordinance 1987
12869870867	-34.1781668579996	150.99385596600064					Helensburgh & District Landcare Group Inc
12880747493	-33.869599972999595	151.20695930500062					The Trustee For Roland R Nancarrow Re Arnold Street
12884842977	-33.7437069329996	151.13727001600057					Pymble Ladies' College Ex-Students' Union Inc.
12887524710	-33.73829280299958	151.1241303770006		Y			St Andrews Uniting Church South Turramurra 
12900448879	-33.87487675099959	151.1102765030006					Eurella Community Services Incorporated
12908506960	-33.8657998259996	151.21010919800062					Church Property Trust - Shellharbour (Bush Estate) Var Of Trusts Ordinance 1986
12919602632	-34.852733599999624	150.60816946400064					Bomaderry RSL sub-Branch (RSL NSW)
12933692015	-33.85449440299959	151.1040923670006			Y		Concord Kindergarten Association
12944833932	-33.8287469539996	150.98583409600064					Catholic Deaf Community NSW
12954086227	-32.36462714299961	149.54172968600062	Y	Y	Y		Gulgong Hostel Association Inc 
12974150769	-33.8657998259996	151.21010919800062				Y	The Trustee For Apex Necessitous Circumstances Trust
12977038204	-35.6950526909996	150.21498333400064					Inspirit Dynamics Incorporated
12984569751	-33.7144991499996	151.00620945200058		Y			Computer Pals For Seniors-The Hills Incorporated
12996818166	-33.74670611399961	150.8535616870006					Sant Nirankari Mandal Australia Inc
12997842023	-32.017362152999624	149.39432970600058					Dunedoo-Leadville RSL sub-Branch (RSL NSW)
13000071438	-27.61917473799963	152.77838048400065					Australian Church Record
13000397080	-33.375190205999616	151.46311124900058					Elderslee Foundation, Australia Ltd
13000860837	-33.921050917999594	151.2069664440006					Macedonian Orthodox Community Of Australia Ltd
13001534309	-33.78068288999958	151.0740638690006					Osteogenesis Imperfecta Society Of Australia (Brittle Bones)
13001673267	-32.83857819299959	151.3468997710006					Cessnock Hostel Limited
13002794318	-33.9006696819996	151.05691921900063			Y		Eca Training Pty. Limited
13002838495	-33.86301632799962	151.21106701700057					Cure Cancer Australia Foundation
13002963171	-33.891332405999606	151.18417016000058			Y		St Andrew's College Foundation Ltd
13003273827	-33.9644645879996	151.13586566200058		Y			Grace Chinese Christian Church Ltd
13003396521	-33.8044187259996	151.10458103000065	Y				S'Antonio Da Padova Protettore Di Poggioreale Sydney Nursing Home Limited
13003683261	-33.87479760599962	151.2067715780006				Y	Mission Australia Housing
13003698726	-33.75470350699959	150.97616198600065					Hillsong Citycare
13003963148	-33.84187190499961	151.22177503400064					Nutcote Trust Pty. Ltd.
13047301275	-33.62805711599958	150.7391376550006					The Trustee For The Hawkesbury Living Cancer Trust
13051150546	-33.821189163999634	150.96804256200062	Y	Y	Y		Gandhi Centre Australia
13053503607	-30.886090698999624	151.15019009400055					Bendemeer Pre School Inc
13053787965	-33.864764957999625	151.2126935390006		Y	Y		Australian Diabetes Society Limited
13054394968	-34.109452429999635	141.9156928060006	Y	Y	Y		Wentworth District Hostel Society Inc
13055113838	-32.76155349499959	151.74197639900058					Disability Services Port Stephens Inc
13061138181	-33.91168897199958	151.20494883500055					The Kids' Cancer Project
13062013343	-33.6738991509996	151.10217979400056		Y		Y	Hornsby Ku-Ring-Gai Ryde Division Of General Practice Ltd
13062453826	-33.45441505899959	149.59110595400057					Mackillop College - Bathurst
13067457687	-33.85259607299963	150.93510039500063					Smithfield Public School P&C Assn
13067597747	-29.7394991419996	151.7231197270006			Y		Glen Innes Pre-School Association Incorporated
13068105213	-33.988435461999586	150.88594176300057					Catholic Parish Of Mary Mother Of The Church Macquarie Fields
13072747187	-33.820558398999594	151.0067027090006					Alphacrucis College Limited
13077274855	-34.746182257999635	146.54692335700054					Narrandera Bible Society Incorporated
13078141787	-33.733376702999635	151.12916348200054		Y			Shhh Australia Incorporated 
13080037538	-33.88061959199962	151.2067290070006			Y	Y	Job Futures Ltd
13080838213	-28.636045489999617	153.58629049700062		Y	Y	Y	Christian City Church Byron Bay Ltd
13083701147	-28.327668854999615	153.39636320400064		Y	Y	Y	Presbyterian Church Murwillumbah 
13086443910	-33.704356709999615	149.85885585400058		Y			St Barnabas Church Of Englandoberon NSW
13087426828	-33.69683429599962	151.2142580170006			Y		Australian Montessori Teacher Education Foundation Limited
13088442504	-33.890744841999606	151.22844210000062					The Aurora Group - A Ruby Foundation Limited
13090515709	-33.8387201209996	151.20614477500055					Caf Community Fund Ltd
13091551872	-35.71890724499963	150.17872213300063	Y	Y			Bay Theatre Players Incorporated
13097832909	-34.4392322749996	150.47353408400056				Y	Harmony- The Dombroski Foundation Limited
13099282809	-32.89049991799959	151.7359991350006					General Practice Training - Valley To Coast Limited
13102444557	-33.869599972999595	151.20695930500062					Australian Pro Bono Centre
13104553808	-33.732622780999634	151.10140660400054					Seventh-Day Adventist Church (Western Australian Conference) Limited
13105362561	-33.8657998259996	151.21010919800062		Y			Bharatiya Vidya Bhavan Australia
13105753785	-30.653503420999584	152.98656116100062		Y	Y		Bawrunga Aboriginal Medical Service
13105985537	-33.8392768479996	151.2324712480006					Bhakti Meditation Centre Limited
13106098926	-33.8845541539996	151.21586868100064			Y	Y	Life Changing Experiences Foundation Ltd.
13106906496	-33.732622780999634	151.10140660400054					Seventh-Day Adventist Schools (Northern Australia) Limited
13107200877	-33.71416975899962	151.11566829800063					Hunters Hill Rotary Youth Foundation Pty Ltd
13117622732	-28.808577143999628	153.28972535400055			Y		Northern Rivers Community Cancer Foundation Ltd.
13120232163	-33.87112606399961	151.21449516200062					St Marys' Cathedral Sydney
13120698479	-33.74495344299959	151.11118686200064		Y			St Philips Anglican Church Turramurra South
13121140141	-28.809884317999604	153.28879743700054	Y		Y		Chegs Incorporated
13122159595	-33.89312660499962	151.19098709300056					Force Majeure
13127908187	-33.8845541539996	151.21586868100064			Y		Australian Indigenous Education Foundation
13133224941	-33.87205569599962	151.06789232400058					Tristan Jepson Memorial Foundation
13137106088	-33.866143662999605	151.2113463770006					Climate Change Equity
13147264531	-30.290709660999596	153.04483972100059			Y		Orara High School P&C Association
13149039467	47.68051740700048	19.077479243000425		Y	Y	Y	Gawad Kalinga Australia Ltd
13149988447	-33.868872272999624	151.20607693900058					Lifting The Spirit
13155355685	-35.38013240199962	149.20688513400057					Australian Access Federation Incorporated
13159193638	-33.82488561599962	151.23885186100063					SeeBeyondBorders Australia
13160259512	-33.282884992999584	149.10130495200053	Y	Y	Y	Y	Carewest Limited
13162008485	-33.80894260699961	151.2033677250006					The Black Puppy Foundation
13165289261	-30.49113486799962	151.6630296790006					Kenya Wildlife Foundation Australia Limited
13172090453	-33.8002228189996	151.0500905960006					The Trustee For Church Of Scientology Brisbane Academy Building Fund
13180054038	-33.94129595999959	150.9025718980006					Liverpool Congregation of Jehovah's Witnesses
13181694709	-36.077555985999595	146.91626272800056		Y	Y	Y	Christian Fellowship Neighbour Care Incorporated
13191060540	-33.87289963699959	151.2045678670006					Jp Trainor Archive Trust
13193291901	-33.90180238799962	151.1473315570006					Australian Christadelphian Conference Sydney 2008
13196056495	-36.56666225699962	149.78963878500053					Permaculture International Ltd
13202186753	-33.89429317499963	151.20708542500063					The Association For Good Government Incorporated
13202715845	-33.9895291079996	150.88154919200053					Macquarie Fields Baptist Church
13207863255	-28.863375403999612	153.5655038400006					Catholic Parish Of St Frances Xavier Centacare Ballina
13214315710	-33.869599972999595	151.20695930500062					The Trustee For Anna White Trust For Bush Nursing In Austraila
13225092835	41.65070758528793	-71.47435971063135				Y	Geurie Union Church
13225292063	-33.869599972999595	151.20695930500062					The Trustee For Ronald Gordon Bergstrom Est
13231860321	-33.9378579309996	151.23821809800063	Y	Y	Y	Y	The Junction Neighbourhood Centre Inc
13237869499	-33.9378579309996	151.23821809800063			Y		Koinonia Christian Academy Inc School
13240583211	-34.3723605229996	150.89697447500055					St Albans Parish Corrimal
13245046569	-32.71898524199963	151.53930772200056					Living Success Christian Centre
13249861679	-31.96011422099963	141.46264454500056	Y	Y			Broken Hill & District Hearing Resource Centre Inc
13252984041	-33.9426098069996	150.90397049300054					Casula Public School Parents & Citizens Association
13266015218	-33.76415268599959	150.78585810500056					The Trustee For Sargents Foundation Sub Fund
13267538763	-33.7492267759996	150.88112828200065					The Trustee For Convoy For Kids Sydney Foundation 
13291033283	-33.8120532629996	151.08850311400056					Catholic Parish Of St Michaels Meadowbank
13294026244	33.67466070313003	-101.38779908985538		Y			Historical Aircraft Restoration Society
13294228512	-33.75661907999961	151.28247298800056					Peninsula Orthopaedic Research Institute
13294582557	-29.671911979999607	151.65326665300063			Y		Arts North West Inc
13295692722	-33.7934577679996	151.01241792200062					Amputee Association Of Sydney Incorporated
13303397074	-33.98738999899962	151.10420957200063		Y			St George Historical Society Inc
13325439421	-33.962536916999625	151.23111599400056	Y	Y			Matraville Baptist Church
13327567140	-33.8601400809996	151.04692938400058		Y			Catholic Adult Education Centre Archdiocese Of Sydney
13328809145	-28.806448899999623	153.21948002300064			Y		Summerland Early Intervention Programme Inc
13328829794	-33.89305912699962	151.16534828900058					Old Newingtonians Union Centennialtrust
13334392432	-33.878049618999626	151.10408954500065	Y	Y	Y	Y	Inner West Skills Centre Inc
13334735337	-34.58563675899961	150.59207424800059		Y			Robertson Agricultural And Horticultural Society Inc
13340576684	-32.837497137999605	151.35590616200057		Y		Y	Hope Valley Christian Church
13349283963	-35.684285904999626	147.35942537000062					The Commander Holbrook Rsl War Memorial Scholarship Fund
13358876011	-27.665353701999607	152.92396911300057					Lotus Outreach Australia
13360467336	-35.684285904999626	147.35942537000062	Y	Y		Y	Holbrook Retirement Accommodation Committee
13361743135	-34.479302648999635	150.4217837620006					Church Of Christ Bowral
13361813637	-33.8845541539996	151.21586868100064		Y	Y		The Australian Society Of Authors Benevolent Fund
13372781950	-33.9224065829996	150.91204236900057		Y	Y	Y	Young Adults Disabled Association Inc
13379448180	-34.75268957199961	149.72008272600056					Bdcu Goulburn Hospital Fundarising Inc
13384362266	-33.69683429599962	151.2142580170006					The Trustee For The Montessori Children's Foundation Scholarship Fund
13384551045	-30.341769294999608	152.71113631400056					Dorrigo Preschool Association Incorporated
13385003711	-33.2682524859996	149.08602457500058		Y			Church Of Christ Orange
13401935388	-33.76687620799959	150.87241209100057					Light Of Life Ministries
13402033474	-33.76687620799959	150.87241209100057					Australiana Society Inc 
13402622355	-32.9909372019996	151.67887759200062		Y			Australian Entertainment Mo Awards Inc
13425892872	-29.714627107999604	152.94971667600055					Gfs An Anglican Ministry Grafton Diocese
13429523492	-33.45518994099962	149.59141530000056					The Trustee For Roffe-Silvester Trust
13432779189	-33.78050601199959	151.1030886590006					Trustees Of The Vincentian Fathers
13439252451	-30.51204727199962	151.66126059100054	Y	Y			New England Hacc Development Incorporated
13450726220	-35.15913983599961	149.02699930100061					Free Serbian Orthodox Church Diocese For Australia And New Zealand
13469744032	-33.8659626959996	150.95392589400058	Y			Y	Immigrant Womens' Health Information Service Inc
13481713380	-34.66444576599963	150.2794076840006					Bundanoon RSL sub-Branch (RSL NSW)
13488323121	-33.86368666599958	151.1398157380006					The Lawrence Hargrave Centre Inc
13492647078	-34.03012832099961	151.00605385500057					The Trustee For Ainse Trust Fund
13519003328	-33.96364914999958	151.09884658300064					Hebron Trust
13519495257	-33.867597838999586	151.20916360500064					Urban Taskforce Foundation Trust
13519616066	-33.830492989999584	151.22589863100063					Scecgs Redlands Scholarship Fund
13520126544	-34.044589740999584	150.81325984100056			Y		Guardian Angel Preschool Kindergarten Incorporated
13521955864	-33.869599972999595	151.20695930500062					The Trustee For The James & Evelyn Mcmanus Perpetual Charitable Trust
13524817594	-32.92637686299963	151.78070789600054					City of Newcastle RSL sub-Branch (RSL NSW)
13526190339	-33.77336493499962	151.08691780700065	Y	Y			Chinese Christian Community Service Centre
13527554002	-34.744062612999585	146.55601230500054					Anglican Diocese Of Riverina Mother's Union
13527922017	-31.475046834999603	152.93089613700056		Y			The Trustee For Jim Bruce Urology And Prostate Cancer Trust
13543101930	-32.92288247199963	151.7205028030006					Jumping Jacks Community Preschool Incorporated
13544230983	-35.57904953399964	148.99112922700056					City of Queanbeyan RSL sub-Branch (RSL NSW)
13553713907	-33.97310274199958	151.07744189800064		Y		Y	Mortdale Community Service Incorporated 
